Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,ResultScore,ResultBand
14,0,3,1,0,2,0,1,1,1,0,2,1,0,0,1,0,0,0,0,4,1,17,At-risk (brief advice/monitor)
13,0,1,1,0,0,1,1,0,2,0,0,2,4,0,2,0,1,1,0,1,4,20,At-risk (brief advice/monitor)
17,1,2,2,0,2,1,0,4,0,1,0,4,0,0,1,0,0,1,0,1,0,18,At-risk (brief advice/monitor)
14,1,0,4,0,0,0,3,1,1,0,0,0,2,3,0,1,1,0,1,3,3,20,At-risk (brief advice/monitor)
19,1,0,4,0,1,3,0,0,0,0,0,0,3,0,3,0,0,1,4,1,0,17,At-risk (brief advice/monitor)
14,0,0,0,1,0,0,0,2,3,0,2,2,0,0,1,0,1,0,0,4,1,17,At-risk (brief advice/monitor)
15,2,2,1,0,1,0,0,0,2,3,4,0,0,0,2,0,0,0,0,0,4,20,At-risk (brief advice/monitor)
17,0,1,0,2,2,1,3,0,1,0,1,1,0,2,4,0,0,0,0,0,0,18,At-risk (brief advice/monitor)
13,0,0,2,1,0,0,2,0,0,1,4,1,2,0,3,1,0,0,0,1,1,17,At-risk (brief advice/monitor)
13,2,2,3,1,0,1,2,0,0,1,3,0,0,0,1,0,0,0,2,0,3,18,At-risk (brief advice/monitor)
19,0,0,4,0,1,1,1,0,2,0,1,0,0,2,4,1,1,0,0,4,1,19,At-risk (brief advice/monitor)
16,0,0,3,0,2,2,0,1,2,4,1,2,0,0,2,0,0,1,0,0,3,20,At-risk (brief advice/monitor)
18,0,0,2,1,0,0,4,2,0,0,1,1,4,1,4,0,0,0,0,1,1,20,At-risk (brief advice/monitor)
19,0,1,3,0,2,3,2,1,0,0,0,1,1,4,1,0,0,0,1,0,3,20,At-risk (brief advice/monitor)
16,0,0,1,1,0,1,2,2,0,4,2,1,1,0,3,1,1,0,0,0,0,19,At-risk (brief advice/monitor)
17,2,1,1,0,0,0,0,2,0,4,1,0,1,0,0,0,1,0,4,0,1,17,At-risk (brief advice/monitor)
13,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,2,1,4,19,At-risk (brief advice/monitor)
16,0,0,3,0,0,0,3,3,0,4,0,1,2,3,2,0,1,0,0,0,0,19,At-risk (brief advice/monitor)
19,0,1,3,0,0,0,1,1,3,4,0,4,0,3,0,1,1,0,0,0,0,19,At-risk (brief advice/monitor)
16,0,3,3,0,1,0,0,0,0,2,2,1,0,2,2,1,0,1,2,3,0,20,At-risk (brief advice/monitor)
14,0,3,4,0,0,1,2,1,1,0,1,3,3,1,0,0,0,1,1,2,0,20,At-risk (brief advice/monitor)
19,0,3,3,1,0,1,1,1,2,4,0,0,1,1,0,0,0,1,1,2,1,20,At-risk (brief advice/monitor)
14,0,0,0,2,1,0,0,1,0,1,0,3,4,1,1,0,1,1,1,2,0,19,At-risk (brief advice/monitor)
19,1,3,4,2,0,0,4,0,1,0,1,0,0,3,0,1,0,0,0,2,0,18,At-risk (brief advice/monitor)
13,0,2,3,2,0,1,0,0,0,0,3,1,2,3,1,0,0,0,2,1,0,18,At-risk (brief advice/monitor)
16,0,2,2,0,1,0,3,0,0,3,1,2,3,1,1,1,1,0,0,0,0,19,At-risk (brief advice/monitor)
15,1,0,3,1,1,1,2,0,0,4,1,0,1,0,0,1,1,0,1,3,2,20,At-risk (brief advice/monitor)
13,2,1,3,0,1,0,0,0,2,1,3,4,0,0,0,0,0,1,1,0,1,17,At-risk (brief advice/monitor)
17,1,0,2,0,2,0,0,2,1,1,3,0,1,2,3,0,0,0,0,0,3,19,At-risk (brief advice/monitor)
18,0,1,0,0,0,1,2,0,1,0,4,3,1,0,4,0,1,1,0,0,0,19,At-risk (brief advice/monitor)
13,1,1,3,0,1,0,1,0,2,1,1,1,2,0,1,1,1,0,3,1,2,20,At-risk (brief advice/monitor)
18,0,1,0,0,0,0,1,2,1,2,1,0,0,0,3,0,1,0,0,0,3,15,At-risk (brief advice/monitor)
15,0,1,4,1,2,0,1,2,4,0,1,1,0,0,1,0,0,0,0,3,3,20,At-risk (brief advice/monitor)
18,1,0,2,0,1,0,2,2,0,4,4,2,0,0,0,1,1,0,0,1,0,19,At-risk (brief advice/monitor)
15,1,2,2,0,0,3,0,0,0,3,3,1,0,2,1,0,0,1,0,0,1,18,At-risk (brief advice/monitor)
15,2,0,0,2,1,0,1,2,1,0,2,1,0,0,1,1,0,0,1,3,1,19,At-risk (brief advice/monitor)
17,1,0,4,1,0,0,1,0,0,0,2,4,0,2,2,1,0,1,0,1,1,17,At-risk (brief advice/monitor)
15,2,0,2,2,0,0,1,0,0,1,0,3,0,2,1,0,0,0,2,4,2,20,At-risk (brief advice/monitor)
13,0,1,0,1,1,1,0,4,0,1,1,0,1,1,2,0,1,0,2,0,0,17,At-risk (brief advice/monitor)
18,0,0,4,2,0,0,1,0,0,1,3,1,2,4,0,0,0,1,2,2,1,20,At-risk (brief advice/monitor)
19,1,0,1,1,1,0,0,2,0,0,1,1,1,0,1,1,0,1,0,2,0,13,At-risk (brief advice/monitor)
18,0,0,0,0,1,1,2,0,0,1,1,1,1,2,2,1,0,0,2,3,2,20,At-risk (brief advice/monitor)
17,0,2,1,1,0,3,0,0,1,0,4,0,2,0,4,0,1,0,0,1,0,19,At-risk (brief advice/monitor)
14,1,1,4,0,1,3,1,0,0,2,0,0,3,1,2,1,0,0,0,1,1,18,At-risk (brief advice/monitor)
13,1,1,4,1,0,3,2,0,0,3,1,0,0,1,1,0,0,0,2,1,0,17,At-risk (brief advice/monitor)
14,2,0,0,1,2,0,0,0,1,4,0,0,1,1,0,0,0,0,0,4,3,19,At-risk (brief advice/monitor)
15,0,0,4,0,2,3,1,1,0,1,2,3,0,0,0,0,0,1,2,1,2,19,At-risk (brief advice/monitor)
14,1,1,0,0,0,3,1,1,0,1,1,0,4,1,0,1,0,0,0,2,1,18,At-risk (brief advice/monitor)
16,0,2,0,2,2,1,0,0,3,2,1,2,2,0,0,1,0,0,0,0,1,19,At-risk (brief advice/monitor)
15,1,1,0,0,0,0,3,0,0,0,1,3,2,3,1,1,1,0,0,2,0,19,At-risk (brief advice/monitor)
18,0,2,0,0,1,0,1,2,0,4,1,3,3,0,0,0,0,0,0,1,0,18,At-risk (brief advice/monitor)
14,0,0,4,0,0,1,1,1,3,1,1,0,3,0,2,0,0,1,4,1,1,20,At-risk (brief advice/monitor)
14,0,0,0,0,1,3,0,4,0,0,0,1,0,1,1,1,0,1,4,1,1,19,At-risk (brief advice/monitor)
17,0,3,3,0,0,0,2,1,1,0,0,1,2,0,3,0,0,0,3,4,0,20,At-risk (brief advice/monitor)
16,1,2,3,1,0,2,0,2,0,1,0,0,3,0,4,1,0,1,2,0,0,20,At-risk (brief advice/monitor)
14,2,0,1,0,0,2,3,0,0,4,2,0,1,2,0,1,0,0,0,0,3,20,At-risk (brief advice/monitor)
13,1,0,3,2,0,0,2,1,2,1,1,2,0,0,1,0,1,1,0,3,0,18,At-risk (brief advice/monitor)
15,0,0,3,0,0,0,0,3,3,4,2,1,2,2,0,0,1,1,0,0,1,20,At-risk (brief advice/monitor)
17,1,0,0,1,1,0,1,1,0,3,1,2,0,3,0,0,1,0,1,3,1,20,At-risk (brief advice/monitor)
17,2,2,0,0,1,0,1,0,0,1,1,2,1,1,0,1,0,0,3,1,1,18,At-risk (brief advice/monitor)
18,0,0,0,2,2,0,0,4,1,0,0,0,4,0,2,0,0,0,0,1,0,16,At-risk (brief advice/monitor)
16,0,0,2,2,0,2,1,0,3,2,2,0,0,0,2,0,0,0,1,2,3,20,At-risk (brief advice/monitor)
17,1,1,1,0,1,3,0,3,0,0,3,0,3,1,0,1,0,1,1,0,1,20,At-risk (brief advice/monitor)
18,0,0,1,1,0,2,2,1,3,0,0,1,2,0,2,1,1,1,1,1,0,19,At-risk (brief advice/monitor)
17,2,3,1,1,2,1,1,4,0,0,0,0,1,0,0,0,0,0,0,2,0,17,At-risk (brief advice/monitor)
17,0,3,2,0,0,1,1,1,3,0,3,0,1,1,1,1,0,1,2,1,0,20,At-risk (brief advice/monitor)
19,1,0,0,1,0,1,0,4,0,3,1,0,1,0,3,0,0,1,0,0,4,20,At-risk (brief advice/monitor)
14,1,0,1,0,0,0,2,0,1,0,1,1,0,0,2,0,1,1,1,0,0,11,At-risk (brief advice/monitor)
16,0,3,0,0,0,0,4,0,1,2,0,2,0,4,0,1,0,1,0,1,0,19,At-risk (brief advice/monitor)
14,2,0,3,0,0,3,0,0,0,4,1,4,1,0,0,0,0,1,3,0,0,19,At-risk (brief advice/monitor)
19,0,2,1,0,1,0,2,3,0,0,0,3,0,0,1,1,1,1,2,3,0,20,At-risk (brief advice/monitor)
13,1,0,3,2,2,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,10,Low risk
16,0,1,1,0,0,1,3,0,0,1,0,2,0,4,2,1,0,0,4,0,0,19,At-risk (brief advice/monitor)
19,0,1,3,2,2,1,2,1,0,2,1,0,2,1,3,0,0,0,0,0,1,19,At-risk (brief advice/monitor)
13,0,1,3,2,1,1,0,0,1,0,0,2,0,2,2,0,0,0,1,4,2,19,At-risk (brief advice/monitor)
19,2,0,3,0,0,3,1,0,1,0,0,0,1,0,4,0,1,0,4,1,0,18,At-risk (brief advice/monitor)
16,0,1,4,0,0,0,0,1,2,1,1,2,2,1,2,0,0,1,1,0,2,17,At-risk (brief advice/monitor)
19,0,1,2,1,0,2,1,2,4,0,0,0,0,1,2,0,0,0,3,0,1,18,At-risk (brief advice/monitor)
16,0,0,2,2,1,3,0,1,1,1,0,2,1,2,0,0,1,0,0,1,1,17,At-risk (brief advice/monitor)
14,1,2,0,2,0,1,4,2,1,0,1,0,0,3,0,1,0,0,0,0,1,19,At-risk (brief advice/monitor)
15,1,0,4,0,0,1,0,0,0,3,1,4,3,3,0,0,0,0,1,1,1,19,At-risk (brief advice/monitor)
18,2,0,4,0,0,0,2,0,1,0,2,0,1,0,1,1,0,1,2,0,0,13,At-risk (brief advice/monitor)
17,0,0,2,0,0,1,0,1,2,2,3,1,0,0,2,1,0,1,2,2,0,18,At-risk (brief advice/monitor)
14,1,0,0,1,0,3,0,2,0,1,2,2,0,0,0,1,0,0,1,4,0,18,At-risk (brief advice/monitor)
18,1,2,1,0,0,1,0,4,2,1,1,0,2,1,1,0,0,1,0,1,0,18,At-risk (brief advice/monitor)
17,0,0,3,0,0,1,4,3,0,2,0,0,0,0,0,1,1,0,0,3,3,18,At-risk (brief advice/monitor)
13,2,0,3,1,2,0,4,3,4,0,0,1,2,0,0,0,0,0,0,0,0,19,At-risk (brief advice/monitor)
19,1,1,4,1,0,3,1,0,3,1,1,3,1,1,1,0,0,0,1,1,0,20,At-risk (brief advice/monitor)
15,0,2,0,0,2,2,1,0,0,0,0,0,0,2,0,1,1,0,1,0,4,16,At-risk (brief advice/monitor)
13,0,2,0,0,2,1,0,0,3,0,3,1,3,0,1,1,0,0,2,1,0,20,At-risk (brief advice/monitor)
16,2,1,2,1,0,1,1,2,1,0,0,2,0,0,0,1,0,1,0,4,1,18,At-risk (brief advice/monitor)
19,0,3,2,1,2,0,3,4,0,1,1,0,2,1,0,0,0,1,0,0,1,20,At-risk (brief advice/monitor)
18,2,1,0,1,1,0,1,2,1,0,0,3,0,3,0,0,0,0,1,2,0,18,At-risk (brief advice/monitor)
18,0,2,3,0,0,0,2,0,1,3,2,1,4,0,1,0,1,1,0,1,1,20,At-risk (brief advice/monitor)
16,0,2,4,2,0,1,0,3,0,2,0,0,0,1,2,1,1,0,1,1,2,19,At-risk (brief advice/monitor)
15,0,0,1,0,2,0,4,1,1,0,0,3,0,2,0,1,0,0,2,0,2,18,At-risk (brief advice/monitor)
14,0,2,2,0,2,3,0,1,0,4,0,1,3,2,0,0,1,0,0,1,0,20,At-risk (brief advice/monitor)
17,1,1,0,1,1,0,2,0,2,0,1,3,0,1,0,0,1,1,3,1,1,20,At-risk (brief advice/monitor)
15,1,0,4,0,0,1,1,1,0,0,0,4,2,1,1,1,1,0,3,0,2,19,At-risk (brief advice/monitor)
16,2,3,1,1,0,2,0,1,0,0,0,0,0,3,0,0,1,1,1,0,3,18,At-risk (brief advice/monitor)
13,2,2,1,0,2,0,1,1,0,1,0,3,1,0,0,0,1,0,1,2,0,17,At-risk (brief advice/monitor)
15,0,0,2,1,1,2,0,0,0,2,2,1,0,4,0,1,0,1,0,1,3,19,At-risk (brief advice/monitor)
14,2,1,0,1,0,2,3,2,0,1,2,1,0,0,1,0,1,1,1,0,1,20,At-risk (brief advice/monitor)
14,1,2,1,0,1,2,0,1,0,0,2,1,1,1,0,1,1,0,0,3,0,17,At-risk (brief advice/monitor)
15,0,0,1,1,1,0,4,0,2,1,0,0,3,1,0,0,0,1,2,4,0,20,At-risk (brief advice/monitor)
19,2,1,0,0,0,1,1,2,0,1,2,0,0,0,1,0,0,1,2,3,1,18,At-risk (brief advice/monitor)
18,2,0,4,0,0,2,1,3,0,2,2,0,3,0,0,0,0,1,0,2,0,18,At-risk (brief advice/monitor)
19,0,1,3,1,1,1,3,0,1,3,0,0,0,0,0,1,1,0,2,2,1,18,At-risk (brief advice/monitor)
17,0,0,3,0,0,2,3,2,2,2,0,2,2,3,0,0,0,0,0,0,1,19,At-risk (brief advice/monitor)
17,2,2,3,1,0,3,0,1,0,3,0,1,0,0,3,0,0,1,1,2,0,20,At-risk (brief advice/monitor)
16,2,1,0,1,0,0,1,2,2,0,2,0,2,1,0,0,1,0,2,3,0,20,At-risk (brief advice/monitor)
17,0,1,2,1,1,0,0,2,1,1,2,3,0,2,1,1,1,0,0,1,0,18,At-risk (brief advice/monitor)
18,0,1,2,0,0,2,2,4,1,0,0,0,0,0,0,0,0,0,4,3,3,20,At-risk (brief advice/monitor)
15,1,2,3,0,0,2,4,2,0,0,0,0,1,1,0,1,0,0,1,4,0,19,At-risk (brief advice/monitor)
19,1,1,3,0,1,0,2,3,3,1,1,2,0,0,0,0,0,1,0,3,1,20,At-risk (brief advice/monitor)
16,1,2,0,0,1,0,2,0,0,4,3,2,0,1,2,0,0,0,0,0,1,19,At-risk (brief advice/monitor)
17,1,1,0,0,0,1,3,0,0,1,0,0,0,2,3,0,0,0,0,0,1,13,At-risk (brief advice/monitor)
15,2,3,3,0,2,0,0,4,0,4,2,0,2,0,0,0,0,0,0,1,0,20,At-risk (brief advice/monitor)
13,1,1,0,0,1,0,1,3,0,2,2,1,1,3,1,1,0,1,1,0,0,20,At-risk (brief advice/monitor)
17,0,3,3,1,1,0,1,0,0,1,3,1,0,1,1,0,0,0,4,1,0,18,At-risk (brief advice/monitor)
16,0,0,4,0,1,3,1,0,1,2,0,1,3,0,2,1,1,1,2,0,1,20,At-risk (brief advice/monitor)
15,1,0,0,1,0,0,0,1,0,0,3,0,3,0,0,1,0,0,0,0,1,11,At-risk (brief advice/monitor)
13,0,0,2,1,1,1,3,0,0,0,3,2,0,0,2,0,0,0,1,3,3,20,At-risk (brief advice/monitor)
13,2,0,4,1,2,1,1,0,3,1,0,1,0,2,0,0,0,1,3,1,0,19,At-risk (brief advice/monitor)
16,0,0,0,0,2,1,1,0,3,2,0,0,2,1,1,0,1,1,0,0,1,16,At-risk (brief advice/monitor)
17,0,0,0,0,1,0,1,1,2,1,0,1,3,3,0,0,1,0,1,0,4,19,At-risk (brief advice/monitor)
14,1,0,4,0,0,0,1,0,1,0,2,0,3,4,1,0,1,0,0,4,1,19,At-risk (brief advice/monitor)
19,1,0,4,0,1,3,1,3,1,0,0,0,3,1,0,1,1,1,0,3,0,20,At-risk (brief advice/monitor)
14,0,1,3,0,2,2,2,2,2,1,1,0,0,2,1,0,0,0,2,1,1,20,At-risk (brief advice/monitor)
14,2,1,0,2,2,1,1,0,0,0,0,2,0,0,0,1,0,0,1,1,1,15,At-risk (brief advice/monitor)
18,1,1,1,1,1,0,2,0,0,2,2,0,4,2,0,0,0,0,1,0,0,17,At-risk (brief advice/monitor)
19,2,0,0,0,0,2,4,0,3,2,0,3,0,0,0,1,0,0,2,0,1,20,At-risk (brief advice/monitor)
13,1,0,3,0,2,1,0,2,0,1,1,2,1,0,2,0,1,1,2,0,3,20,At-risk (brief advice/monitor)
13,0,0,3,0,1,0,2,2,4,1,2,0,2,0,4,1,0,0,0,0,0,19,At-risk (brief advice/monitor)
17,0,0,3,0,2,0,0,3,0,2,3,0,1,3,0,0,0,0,1,1,2,18,At-risk (brief advice/monitor)
18,2,2,0,1,1,0,1,2,2,0,0,1,1,3,0,0,1,0,0,1,1,19,At-risk (brief advice/monitor)
15,0,3,1,0,0,3,2,1,3,0,1,0,0,0,1,1,0,0,1,0,2,18,At-risk (brief advice/monitor)
16,0,2,1,1,0,0,1,0,3,3,1,1,0,2,0,1,0,1,1,1,1,19,At-risk (brief advice/monitor)
18,0,0,2,0,1,0,0,1,1,1,4,1,0,3,1,0,0,0,1,3,0,17,At-risk (brief advice/monitor)
19,0,1,0,0,0,3,1,0,0,0,2,1,3,0,1,0,1,1,1,2,0,17,At-risk (brief advice/monitor)
15,1,0,1,0,0,1,0,1,0,4,3,1,1,0,0,1,0,1,2,0,3,19,At-risk (brief advice/monitor)
14,0,1,4,1,1,2,2,0,0,3,2,1,0,3,0,1,1,0,0,0,1,19,At-risk (brief advice/monitor)
19,2,1,0,1,0,0,0,0,2,0,2,0,4,1,1,1,0,1,0,1,2,19,At-risk (brief advice/monitor)
16,1,1,4,0,0,0,2,1,1,1,0,0,0,0,3,0,1,0,3,0,2,16,At-risk (brief advice/monitor)
18,0,3,4,0,0,3,0,1,1,2,0,0,0,0,0,0,0,0,3,4,1,18,At-risk (brief advice/monitor)
13,0,2,2,1,1,2,1,1,1,0,0,1,0,0,1,0,0,0,4,1,3,19,At-risk (brief advice/monitor)
18,2,1,3,1,0,0,0,0,0,1,2,1,1,1,4,0,1,0,0,0,4,19,At-risk (brief advice/monitor)
19,1,1,1,2,1,1,0,0,2,2,3,1,3,0,0,0,1,0,1,0,1,20,At-risk (brief advice/monitor)
13,2,2,2,1,2,2,3,0,3,0,1,0,0,0,2,0,0,0,1,0,1,20,At-risk (brief advice/monitor)
19,0,0,0,0,1,2,0,0,0,1,1,0,0,0,1,1,1,1,4,0,1,14,At-risk (brief advice/monitor)
13,0,0,4,1,0,1,1,1,0,2,0,0,1,2,3,1,1,1,0,1,2,18,At-risk (brief advice/monitor)
13,0,2,1,1,1,0,0,0,0,2,3,2,4,1,1,0,1,1,1,0,0,20,At-risk (brief advice/monitor)
18,0,0,3,0,0,1,0,1,0,4,0,2,1,3,0,0,0,0,2,0,4,18,At-risk (brief advice/monitor)
19,1,1,4,0,0,3,0,0,2,2,0,2,0,0,0,1,0,1,0,4,1,18,At-risk (brief advice/monitor)
17,0,0,4,0,1,2,0,3,2,1,0,2,3,1,0,1,0,1,2,0,1,20,At-risk (brief advice/monitor)
17,2,1,2,2,0,2,0,0,1,0,2,1,4,0,0,1,0,1,1,0,0,18,At-risk (brief advice/monitor)
15,2,0,0,0,1,1,0,0,1,0,3,3,4,0,0,0,0,1,1,0,2,19,At-risk (brief advice/monitor)
16,2,0,2,1,0,1,1,2,4,3,2,1,0,0,0,1,0,0,0,0,2,20,At-risk (brief advice/monitor)
13,0,1,4,0,0,1,1,0,0,2,2,3,1,2,0,0,0,0,0,3,0,16,At-risk (brief advice/monitor)
14,1,1,2,0,1,0,0,2,0,1,3,1,1,1,1,0,0,0,4,1,1,19,At-risk (brief advice/monitor)
19,0,0,0,0,1,2,2,0,1,2,0,1,2,4,0,1,0,1,0,2,1,20,At-risk (brief advice/monitor)
19,2,0,3,1,0,1,0,1,4,1,0,0,0,3,2,0,0,1,0,0,2,18,At-risk (brief advice/monitor)
18,0,0,3,0,0,0,1,1,1,0,1,0,2,1,3,1,0,0,4,1,4,20,At-risk (brief advice/monitor)
17,0,1,3,1,0,1,1,0,1,1,3,0,3,1,0,0,1,1,3,0,2,20,At-risk (brief advice/monitor)
15,0,1,3,1,0,1,0,1,1,0,4,0,2,4,0,0,0,0,3,2,0,20,At-risk (brief advice/monitor)
15,0,1,0,1,1,2,2,0,0,3,1,1,3,0,0,0,0,0,2,0,1,18,At-risk (brief advice/monitor)
15,0,0,0,1,0,0,3,1,1,1,0,3,2,0,2,0,0,0,2,1,2,19,At-risk (brief advice/monitor)
18,0,2,3,0,0,1,0,0,0,1,4,2,2,3,1,0,1,0,0,0,2,19,At-risk (brief advice/monitor)
13,0,1,3,0,2,0,4,3,1,0,1,1,1,0,4,1,0,0,0,1,0,20,At-risk (brief advice/monitor)
13,0,2,2,2,1,0,0,2,1,4,0,1,0,1,1,0,1,0,1,3,0,20,At-risk (brief advice/monitor)
13,1,0,0,1,0,1,1,1,0,0,0,0,3,0,4,0,1,1,0,2,0,16,At-risk (brief advice/monitor)
18,0,1,2,2,2,0,3,1,1,0,0,0,2,1,2,0,1,0,0,1,0,17,At-risk (brief advice/monitor)
19,1,1,0,1,0,1,1,4,1,0,0,2,2,0,4,0,0,0,0,0,0,18,At-risk (brief advice/monitor)
15,0,2,0,1,1,0,2,1,0,1,0,3,0,1,1,1,1,0,3,2,0,20,At-risk (brief advice/monitor)
18,1,3,2,0,2,0,2,0,1,0,2,1,0,3,0,1,0,0,0,1,2,19,At-risk (brief advice/monitor)
13,0,0,4,2,1,1,0,1,2,2,2,3,0,0,0,0,0,1,0,2,2,19,At-risk (brief advice/monitor)
15,1,0,4,1,1,0,1,2,1,0,2,0,0,2,1,0,1,1,2,2,1,19,At-risk (brief advice/monitor)
17,1,0,0,1,1,1,1,4,1,0,0,4,0,0,2,1,0,0,0,0,2,19,At-risk (brief advice/monitor)
17,1,0,4,1,1,1,1,2,1,0,2,1,1,1,1,0,0,0,0,1,0,15,At-risk (brief advice/monitor)
19,0,3,0,0,0,0,0,1,2,2,0,0,1,2,0,1,0,0,0,1,2,15,At-risk (brief advice/monitor)
19,0,1,2,2,2,0,0,0,1,3,0,0,2,1,0,1,1,1,0,3,2,20,At-risk (brief advice/monitor)
16,0,0,1,1,0,3,0,3,0,3,0,0,4,2,1,0,1,0,1,1,0,20,At-risk (brief advice/monitor)
13,0,1,2,2,2,0,4,1,1,2,0,0,1,0,0,0,0,1,4,1,0,20,At-risk (brief advice/monitor)
15,0,0,1,1,0,0,1,1,2,0,0,2,3,2,3,0,0,1,0,0,0,16,At-risk (brief advice/monitor)
19,2,0,1,1,0,0,3,0,0,0,1,0,1,2,0,0,0,1,0,1,3,15,At-risk (brief advice/monitor)
15,0,0,1,2,0,0,1,0,0,1,1,0,1,3,2,0,0,0,0,3,2,16,At-risk (brief advice/monitor)
19,1,0,1,0,2,1,1,2,1,0,0,1,4,1,1,0,0,1,0,1,1,18,At-risk (brief advice/monitor)
17,0,0,2,0,2,1,1,1,4,0,2,3,2,0,0,0,0,0,0,4,0,20,At-risk (brief advice/monitor)
19,1,3,0,1,1,0,3,0,1,0,0,3,1,1,2,0,0,1,2,0,0,20,At-risk (brief advice/monitor)
17,1,0,1,0,1,1,0,2,0,0,0,2,1,0,2,1,0,1,0,0,0,12,At-risk (brief advice/monitor)
19,1,0,4,2,1,0,1,1,1,3,2,0,0,2,3,0,0,1,1,0,1,20,At-risk (brief advice/monitor)
19,0,0,4,0,1,1,0,2,2,4,1,3,1,0,0,0,1,0,3,0,1,20,At-risk (brief advice/monitor)
13,2,0,3,2,0,0,2,2,1,4,1,0,1,0,0,0,0,0,3,0,0,18,At-risk (brief advice/monitor)
17,0,0,3,2,0,1,0,2,1,2,0,0,3,3,1,1,0,1,1,2,0,20,At-risk (brief advice/monitor)
17,1,3,3,0,0,0,3,0,2,3,1,1,1,0,0,1,1,0,2,1,0,20,At-risk (brief advice/monitor)
14,2,2,2,0,0,3,3,1,0,0,0,0,1,1,3,0,0,1,1,1,1,20,At-risk (brief advice/monitor)
17,2,2,0,1,1,0,1,0,1,1,1,3,1,0,0,1,1,0,3,0,1,20,At-risk (brief advice/monitor)
18,1,0,0,0,1,2,0,1,2,0,2,1,1,4,0,0,1,0,2,1,0,19,At-risk (brief advice/monitor)
17,0,0,4,2,0,0,3,3,1,1,2,0,1,1,2,0,0,1,1,1,1,20,At-risk (brief advice/monitor)
16,2,0,3,0,0,3,1,4,0,0,0,1,4,0,0,1,0,0,1,2,0,19,At-risk (brief advice/monitor)
13,0,3,1,0,2,0,0,3,1,1,2,0,4,0,1,0,0,1,0,1,1,20,At-risk (brief advice/monitor)
15,0,0,2,0,1,1,0,3,1,0,3,3,0,1,2,0,1,0,0,1,0,17,At-risk (brief advice/monitor)
17,1,0,0,1,0,0,0,0,0,0,3,3,3,0,2,0,1,0,2,2,0,18,At-risk (brief advice/monitor)
19,1,0,2,0,1,3,0,0,2,0,1,1,3,0,2,1,1,1,1,2,0,20,At-risk (brief advice/monitor)
13,0,1,0,0,0,1,0,0,1,0,2,2,3,2,1,1,0,0,1,4,1,20,At-risk (brief advice/monitor)
17,0,1,0,2,1,0,0,0,1,1,1,3,4,0,2,0,0,0,0,2,1,19,At-risk (brief advice/monitor)
17,0,0,2,1,2,1,3,3,0,2,0,1,0,0,1,0,1,0,0,1,4,20,At-risk (brief advice/monitor)
14,1,0,1,2,2,2,1,0,0,1,2,2,1,0,2,0,0,0,0,3,0,19,At-risk (brief advice/monitor)
16,0,3,4,1,1,0,2,4,0,0,0,0,1,3,0,0,0,0,0,0,4,19,At-risk (brief advice/monitor)
16,2,1,4,0,0,0,2,0,0,1,0,3,0,1,1,1,0,0,2,4,2,20,At-risk (brief advice/monitor)
13,1,1,3,0,1,1,0,0,1,2,0,0,1,0,0,1,0,0,0,4,0,13,At-risk (brief advice/monitor)
15,1,1,0,1,1,0,1,3,1,0,0,0,2,2,2,0,0,1,1,1,0,18,At-risk (brief advice/monitor)
19,2,0,2,0,0,0,1,0,0,0,2,0,0,0,2,1,1,0,0,2,3,14,At-risk (brief advice/monitor)
18,1,3,1,2,2,1,1,2,0,1,1,0,0,1,0,0,0,0,0,4,0,19,At-risk (brief advice/monitor)
18,0,0,4,1,0,0,2,2,0,1,1,0,0,3,0,1,1,0,2,1,0,15,At-risk (brief advice/monitor)
17,1,2,4,0,0,0,2,0,2,2,0,0,0,4,0,0,0,1,3,1,2,20,At-risk (brief advice/monitor)
18,0,2,1,1,0,0,3,2,0,3,0,0,3,0,0,0,1,1,0,3,1,20,At-risk (brief advice/monitor)
13,1,2,3,0,2,0,1,0,0,2,0,0,0,0,4,0,0,1,0,4,0,17,At-risk (brief advice/monitor)
13,0,0,2,0,1,3,3,3,0,0,1,3,1,0,1,1,0,0,1,2,0,20,At-risk (brief advice/monitor)
14,0,0,2,2,1,3,0,0,1,1,3,0,2,0,3,0,0,1,0,0,1,18,At-risk (brief advice/monitor)
18,1,2,3,0,0,3,1,0,0,0,4,0,1,0,3,0,0,1,1,0,0,17,At-risk (brief advice/monitor)
19,2,0,2,2,2,2,0,1,2,0,2,1,0,3,0,0,0,0,1,0,1,19,At-risk (brief advice/monitor)
14,0,3,4,0,0,0,2,1,2,2,2,1,0,1,1,0,1,0,1,1,1,19,At-risk (brief advice/monitor)
18,1,0,3,1,0,2,2,0,1,1,1,2,1,2,0,1,0,1,1,2,0,19,At-risk (brief advice/monitor)
14,0,3,2,0,0,0,0,2,1,1,1,1,3,0,2,1,0,1,1,2,0,19,At-risk (brief advice/monitor)
15,1,0,3,2,1,3,0,0,0,2,0,0,0,1,2,1,0,0,3,0,0,16,At-risk (brief advice/monitor)
15,2,2,2,2,1,1,2,0,0,0,2,0,2,1,0,0,0,0,2,0,1,18,At-risk (brief advice/monitor)
15,1,0,4,1,0,3,1,0,0,3,2,0,3,1,0,0,1,0,0,1,1,18,At-risk (brief advice/monitor)
